parking_start,session,start_hour,charged_time,connected_time,parking_end,supplied_energy,battery_start,initial_soc,laxity
2018-08-22 15:00:00,5595,15,3,4,2018-08-22 19:00:00,28.04780106946651,51.95219893053349,64.94024866316687,1.4501999027757724
2018-08-22 16:00:00,5598,16,3,3,2018-08-22 19:00:00,33.0,28.769343962250367,35.96167995281296,-1.6573323670681495
2018-08-22 18:00:00,5601,18,3,3,2018-08-22 21:00:00,33.0,34.59698141064239,43.24622676330299,-1.1275471444870542
2018-08-22 20:00:00,5611,20,1,1,2018-08-22 21:00:00,11.0,43.08869095386268,53.86086369232835,-2.355573549648847
2018-08-22 21:00:00,5606,21,2,2,2018-08-22 23:00:00,22.0,24.21709622083243,30.27137027604054,-3.0711730708334155
2018-08-22 23:00:00,5600,23,2,10,2018-08-23 09:00:00,22.0,41.450304409432505,51.812880511790624,6.495482219039319
2018-08-23 07:00:00,5636,7,1,1,2018-08-23 08:00:00,11.0,44.978823646375254,56.223529557969066,-2.183743304874977
2018-08-23 08:00:00,5625,8,2,2,2018-08-23 10:00:00,22.0,40.255910118828936,50.31988764853617,-1.6130990801064602
2018-08-23 10:00:00,5637,10,2,2,2018-08-23 12:00:00,22.0,32.86271247648902,41.07839059561128,-2.2852079566828163
2018-08-23 11:00:00,5629,11,2,2,2018-08-23 13:00:00,22.0,31.657125207707857,39.57140650963482,-2.3948067992992854
2018-08-23 12:00:00,5626,12,4,4,2018-08-23 16:00:00,41.439388464266514,38.560611535733486,48.20076441966686,0.23278286688486283
2018-08-23 13:00:00,5620,13,1,1,2018-08-23 14:00:00,11.0,35.22701706011135,44.033771325139185,-3.070271176353514
2018-08-23 15:00:00,5616,15,1,1,2018-08-23 16:00:00,11.0,30.395102927804402,37.9938786597555,-3.509536097472327
2018-08-23 16:00:00,5634,16,5,16,2018-08-24 08:00:00,55.0,20.93188467597794,26.164855844972422,10.630171334179813
2018-08-23 17:00:00,5627,17,1,1,2018-08-23 18:00:00,11.0,25.369328112053033,31.71166014006629,-3.9664247170860882
2018-08-23 18:00:00,5622,18,3,72,2018-08-26 18:00:00,23.248155596098655,56.751844403901345,70.93980550487669,69.88653130944557
2018-08-23 19:00:00,5633,19,2,3,2018-08-23 22:00:00,22.0,21.410113595027322,26.762641993784154,-2.32635330954297
2018-08-23 20:00:00,5618,20,4,4,2018-08-24 00:00:00,42.3839527525958,37.6160472474042,47.020059059255246,0.14691338612765437
2018-08-23 22:00:00,5630,22,4,4,2018-08-24 02:00:00,37.32317623328774,42.67682376671226,53.34602970839033,0.6069839787920235
2018-08-24 06:00:00,5650,6,3,3,2018-08-24 09:00:00,33.0,28.382381067956874,35.47797633494609,-1.6925108120039205
2018-08-24 07:00:00,5653,7,1,1,2018-08-24 08:00:00,11.0,41.33500092629774,51.66875115787217,-2.514999915791115
2018-08-24 09:00:00,5647,9,2,4,2018-08-24 13:00:00,22.0,30.02665782331393,37.53332227914241,-0.5430311069714611
2018-08-24 11:00:00,5656,11,2,2,2018-08-24 13:00:00,22.0,38.76624263370453,48.45780329213066,-1.7485233969359517
2018-08-24 12:00:00,5644,12,4,4,2018-08-24 16:00:00,44.0,20.984392909773234,26.230491137216543,-1.3650551900206143
2018-08-24 15:00:00,5641,15,1,1,2018-08-24 16:00:00,11.0,47.403985089509376,59.25498136188671,-1.9632740827718749
2018-08-24 16:00:00,5651,16,3,6,2018-08-24 22:00:00,33.0,26.323528607085382,32.90441075885673,1.120320782462307
2018-08-24 17:00:00,5648,17,1,1,2018-08-24 18:00:00,11.0,30.13294655697333,37.666183196216664,-3.533368494820606
2018-08-24 18:00:00,5657,18,2,2,2018-08-24 20:00:00,22.0,35.48025115400796,44.35031394250995,-2.047249895090186
2018-08-24 20:00:00,5640,20,3,3,2018-08-24 23:00:00,23.871645399986825,56.128354600013175,70.16044325001647,0.8298504181830157
2018-08-24 21:00:00,5652,21,5,5,2018-08-25 02:00:00,35.8852674182709,44.1147325817291,55.14341572716137,1.7377029619753728
2018-08-25 04:00:00,5684,4,2,2,2018-08-25 06:00:00,22.0,26.24206633092333,32.80258291365416,-2.887084879006969
2018-08-25 06:00:00,5678,6,2,2,2018-08-25 08:00:00,22.0,22.126859014101452,27.658573767626816,-3.2611946350816856
2018-08-25 07:00:00,5675,7,2,21,2018-08-26 04:00:00,22.0,30.14931130745191,37.68663913431489,16.468119209768354
2018-08-25 08:00:00,5664,8,2,2,2018-08-25 10:00:00,22.0,57.63526613913673,72.04408267392091,-0.03315762371484299
2018-08-25 10:00:00,5685,10,1,1,2018-08-25 11:00:00,11.0,31.953225069917096,39.94153133739637,-3.3678886300075366
2018-08-25 11:00:00,5682,11,4,10,2018-08-25 21:00:00,44.0,22.031434531128795,27.539293163910994,4.7301304119208
2018-08-25 12:00:00,5683,12,2,4,2018-08-25 16:00:00,22.0,27.791726597468738,34.73965824683592,-0.7462066729573884
2018-08-25 13:00:00,5680,13,3,3,2018-08-25 16:00:00,33.0,31.46331904703413,39.32914880879267,-1.412425541178715
2018-08-25 14:00:00,5679,14,1,1,2018-08-25 15:00:00,11.0,46.795717752096486,58.49464719012061,-2.018571113445774
2018-08-25 15:00:00,5671,15,3,3,2018-08-25 18:00:00,28.129213765453358,51.87078623454664,64.8384827931833,0.4427987485951492
2018-08-25 16:00:00,5670,16,3,3,2018-08-25 19:00:00,33.0,24.411899209116847,30.51487401139606,-2.053463708262104
2018-08-25 17:00:00,5676,17,2,2,2018-08-25 19:00:00,22.0,21.481092576858522,26.85136572107315,-3.319900674831043
2018-08-25 19:00:00,5672,19,4,4,2018-08-25 23:00:00,36.446854046559984,43.553145953440016,54.44143244180002,0.6866496321309103
2018-08-25 21:00:00,5681,21,4,5,2018-08-26 02:00:00,38.17463239215651,41.82536760784349,52.281709509804365,1.5295788734403173
2018-08-26 06:00:00,5696,6,3,3,2018-08-26 09:00:00,33.0,37.63128333475595,47.039104168444936,-0.8517015150221865
2018-08-26 07:00:00,5694,7,3,15,2018-08-26 22:00:00,33.0,46.54523198138028,58.18153997672535,11.958657452852753
2018-08-26 08:00:00,5702,8,3,12,2018-08-26 20:00:00,33.0,36.85744137458522,46.07180171823153,8.077949215871383
2018-08-26 09:00:00,5703,9,2,2,2018-08-26 11:00:00,22.0,56.89361292988332,71.11701616235415,-0.10058064273788014
2018-08-26 10:00:00,5690,10,3,3,2018-08-26 13:00:00,28.28663447244149,51.71336552755851,64.64170690944813,0.4284877752325915
2018-08-26 11:00:00,5695,11,1,1,2018-08-26 12:00:00,11.0,41.688231186578435,52.11028898322304,-2.482888073947415
2018-08-26 12:00:00,5688,12,4,4,2018-08-26 16:00:00,44.0,29.94655504615349,37.433193807691865,-0.5503131776224102
2018-08-26 14:00:00,5711,14,4,4,2018-08-26 18:00:00,33.15711166740183,46.84288833259817,58.55361041574771,0.9857171211452882
2018-08-26 15:00:00,5689,15,3,13,2018-08-27 04:00:00,33.0,44.72209978772368,55.902624734654594,9.792918162520333
2018-08-26 16:00:00,5710,16,2,2,2018-08-26 18:00:00,22.0,49.819525392745796,62.27440674093224,-0.7436795097503821
2018-08-26 17:00:00,5700,17,5,5,2018-08-26 22:00:00,39.97346890368477,40.02653109631523,50.033163870394034,1.3660482814832022
2018-08-26 19:00:00,5698,19,2,23,2018-08-27 18:00:00,22.0,21.715443550374548,27.144304437968188,17.70140395912496
2018-08-26 20:00:00,5693,20,4,8,2018-08-27 04:00:00,40.013723566741696,39.986276433258304,49.98284554157288,4.362388766659845
2018-08-27 00:00:00,5729,0,1,1,2018-08-27 01:00:00,11.0,51.53346247827982,64.41682809784977,-1.5878670474291074
2018-08-27 05:00:00,5717,5,3,12,2018-08-27 17:00:00,33.0,26.642213258007885,33.30276657250985,7.1492921143643535
2018-08-27 06:00:00,5713,6,3,15,2018-08-27 21:00:00,33.0,32.03003987781252,40.03754984726565,10.639094534346594
2018-08-27 07:00:00,5725,7,1,1,2018-08-27 08:00:00,11.0,41.80071711694103,52.25089639617628,-2.4726620802780883
2018-08-27 08:00:00,5730,8,7,8,2018-08-27 16:00:00,36.7794690615377,43.2205309384623,54.02566367307789,4.656411903496573
2018-08-27 09:00:00,5724,9,4,4,2018-08-27 13:00:00,34.47985704438537,45.52014295561463,56.90017869451829,0.8654675414195121
2018-08-27 10:00:00,5732,10,5,5,2018-08-27 15:00:00,36.722879818366614,43.277120181633386,54.09640022704173,1.6615563801484892
2018-08-27 11:00:00,5712,11,1,1,2018-08-27 12:00:00,11.0,33.45027544949702,41.81284431187128,-3.2317931409548164
2018-08-27 13:00:00,5720,13,2,2,2018-08-27 15:00:00,22.0,23.526960723741645,29.408700904677055,-3.133912661478032
2018-08-27 14:00:00,5728,14,4,14,2018-08-28 04:00:00,44.0,31.679921780991542,39.59990222623942,9.607265616453777
2018-08-27 15:00:00,5721,15,2,3,2018-08-27 18:00:00,22.0,33.387594025373474,41.734492531716846,-1.2374914522387748
2018-08-27 16:00:00,5733,16,1,1,2018-08-27 17:00:00,11.0,45.49445891421605,56.86807364277006,-2.1368673714349047
2018-08-27 17:00:00,5715,17,1,1,2018-08-27 18:00:00,11.0,46.97470976062007,58.71838720077509,-2.0022991126709027
2018-08-27 20:00:00,5727,20,1,16,2018-08-28 12:00:00,11.0,29.933340660796027,37.416675825995036,11.448485514617822
2018-08-28 06:00:00,5736,6,5,8,2018-08-28 14:00:00,33.61576757360052,46.38423242639948,57.98029053299935,4.94402112967268
2018-08-28 07:00:00,5746,7,3,3,2018-08-28 10:00:00,33.0,35.47971867473055,44.349648343413186,-1.0472983022972224
2018-08-28 10:00:00,5757,10,2,2,2018-08-28 12:00:00,22.0,41.291055164945874,51.61381895618234,-1.5189949850049205
2018-08-28 11:00:00,5745,11,4,10,2018-08-28 21:00:00,28.428432690495328,51.57156730950467,64.46445913688083,7.415597028136788
2018-08-28 12:00:00,5749,12,5,17,2018-08-29 05:00:00,51.3735796600691,28.626420339930906,35.78302542491363,12.329674576357355
2018-08-28 13:00:00,5755,13,3,3,2018-08-28 16:00:00,25.54011586497264,54.45988413502736,68.0748551687842,0.6781712850024872
2018-08-28 14:00:00,5738,14,5,10,2018-08-29 00:00:00,55.0,21.567689884885386,26.95961235610673,4.687971807716853
2018-08-28 15:00:00,5751,15,4,4,2018-08-28 19:00:00,44.0,25.137132069255685,31.421415086569603,-0.9875334482494846
2018-08-28 16:00:00,5750,16,2,12,2018-08-29 04:00:00,22.0,41.91439601565905,52.39299501957382,8.537672365059914
2018-08-28 17:00:00,5759,17,6,15,2018-08-29 08:00:00,38.773005182397064,41.226994817602936,51.533743522003675,11.475181347054813
2018-08-28 18:00:00,5739,18,2,2,2018-08-28 20:00:00,22.0,49.38861166099541,61.73576457624426,-0.7828534853640541
2018-08-28 20:00:00,5754,20,4,4,2018-08-29 00:00:00,39.3757473158234,40.6242526841766,50.78031585522075,0.42038660765241787
2018-08-29 04:00:00,5773,4,4,19,2018-08-29 23:00:00,44.0,33.752630531986725,42.1907881649834,14.795693684726066
2018-08-29 07:00:00,5765,7,3,3,2018-08-29 10:00:00,33.0,28.458616128580854,35.57327016072607,-1.6855803519471948
2018-08-29 08:00:00,5772,8,4,4,2018-08-29 12:00:00,41.98881473537433,38.01118526462567,47.51398158078209,0.18283502405687857
2018-08-29 09:00:00,5760,9,4,4,2018-08-29 13:00:00,39.26633295260399,40.73366704739601,50.917083809245014,0.4303333679450918
2018-08-29 10:00:00,5780,10,3,6,2018-08-29 16:00:00,23.480278133976554,56.519721866023446,70.64965233252931,3.8654292605475864
2018-08-29 11:00:00,5761,11,12,14,2018-08-30 01:00:00,28.58003825595702,51.41996174404298,64.27495218005373,11.401814704003908
2018-08-29 12:00:00,5774,12,3,17,2018-08-30 05:00:00,33.0,30.105945734746783,37.632432168433475,12.464176884976979
2018-08-29 16:00:00,5782,16,4,4,2018-08-29 20:00:00,30.814681420239587,49.18531857976041,61.481648224700514,1.1986653254327648
2018-08-29 18:00:00,5764,18,1,1,2018-08-29 19:00:00,11.0,36.676337663708736,45.845422079635924,-2.9385147578446604
2018-08-29 19:00:00,5769,19,4,8,2018-08-30 03:00:00,30.36002035157884,49.63997964842116,62.04997456052646,5.239998149856469
2018-08-30 01:00:00,5796,1,3,6,2018-08-30 07:00:00,33.0,24.71326120500999,30.891576506262485,0.9739328368190892
2018-08-30 06:00:00,5798,6,4,5,2018-08-30 11:00:00,35.10147766659437,44.89852233340563,56.123152916757036,1.8089565757641481
2018-08-30 07:00:00,5799,7,1,5,2018-08-30 12:00:00,11.0,38.11491095830193,47.643638697877414,1.1922646325729023
2018-08-30 09:00:00,5802,9,6,6,2018-08-30 15:00:00,45.97641587420259,34.02358412579741,42.529480157246766,1.8203258296179463
2018-08-30 10:00:00,5786,10,5,5,2018-08-30 15:00:00,55.0,23.639235757365206,29.549044696706506,-0.12370584023952702
2018-08-30 11:00:00,5794,11,4,13,2018-08-31 00:00:00,44.0,26.908676469364043,33.63584558670505,8.173516042669458
2018-08-30 13:00:00,5785,13,2,14,2018-08-31 03:00:00,22.0,24.247165281396796,30.308956601745997,8.931560480126983
2018-08-30 14:00:00,5788,14,2,5,2018-08-30 19:00:00,22.0,22.305252070060142,27.881565087575176,-0.244977084539987
2018-08-30 16:00:00,5792,16,2,2,2018-08-30 18:00:00,22.0,26.045579989556767,32.55697498694596,-2.9049472736766573
2018-08-30 17:00:00,5805,17,3,3,2018-08-30 20:00:00,33.0,44.28441630482575,55.355520381032186,-0.246871245015841
2018-08-30 18:00:00,5797,18,2,6,2018-08-31 00:00:00,22.0,57.237148932199574,71.54643616524947,3.930649902927234
2018-08-30 19:00:00,5807,19,1,1,2018-08-30 20:00:00,11.0,30.204835858936583,37.756044823670734,-3.526833103733038
2018-08-30 20:00:00,5803,20,1,3,2018-08-30 23:00:00,11.0,21.947484610186898,27.43435576273362,-2.277501399073919
2018-08-30 22:00:00,5787,22,2,3,2018-08-31 01:00:00,22.0,26.06355742498151,32.57944678122689,-1.9033129613653168
2018-08-31 06:00:00,5827,6,3,3,2018-08-31 09:00:00,30.82409666913656,49.17590333086344,61.4698791635793,0.1978093937148584
2018-08-31 07:00:00,5811,7,4,4,2018-08-31 11:00:00,42.546433074388965,37.453566925611035,46.8169586570138,0.13214244778282147
2018-08-31 08:00:00,5822,8,1,1,2018-08-31 09:00:00,11.0,56.39584060813121,70.49480076016401,-1.1458326719880718
2018-08-31 09:00:00,5808,9,2,2,2018-08-31 11:00:00,22.0,34.10647903202489,42.63309879003111,-2.1721382698159193
2018-08-31 10:00:00,5824,10,3,9,2018-08-31 19:00:00,33.0,31.908382632706438,39.88547829088305,4.628034784791494
2018-08-31 11:00:00,5823,11,1,1,2018-08-31 12:00:00,11.0,55.44225569141068,69.30281961426334,-1.2325222098717568
2018-08-31 12:00:00,5828,12,3,3,2018-08-31 15:00:00,33.0,34.1886002763877,42.73575034548463,-1.1646727021465715
2018-08-31 13:00:00,5818,13,3,6,2018-08-31 19:00:00,33.0,33.60311332351306,42.003891654391325,1.7821012112284595
2018-08-31 14:00:00,5810,14,3,6,2018-08-31 20:00:00,33.0,45.687416566891955,57.10927070861494,2.880674233353814
2018-08-31 15:00:00,5821,15,3,12,2018-09-01 03:00:00,33.0,41.94466867928239,52.430835849102984,8.540424425389308
2018-08-31 16:00:00,5813,16,1,1,2018-08-31 17:00:00,11.0,56.12375474114028,70.15469342642535,-1.170567750805429
2018-08-31 17:00:00,5819,17,3,9,2018-09-01 02:00:00,33.0,43.61436567184648,54.5179570898081,5.692215061076952
2018-08-31 18:00:00,5817,18,4,4,2018-08-31 22:00:00,37.637900134952325,42.362099865047675,52.95262483130959,0.5783727150043343
2018-08-31 22:00:00,5830,22,6,11,2018-09-01 09:00:00,53.83075076030125,26.16924923969875,32.71156154962343,6.106295385427159
2018-08-31 23:00:00,5812,23,2,2,2018-09-01 01:00:00,22.0,40.20627996158861,50.25784995198577,-1.6176109125828533
2018-09-01 04:00:00,5849,4,3,9,2018-09-01 13:00:00,33.0,43.809409649853926,54.76176206231741,5.709946331804902
2018-09-01 06:00:00,5842,6,4,14,2018-09-01 20:00:00,42.49867498808365,37.50132501191635,46.87665626489544,10.136484091992395
2018-09-01 07:00:00,5848,7,3,3,2018-09-01 10:00:00,30.27428276880167,49.72571723119833,62.15714653899791,0.24779247556348416
2018-09-01 08:00:00,5846,8,3,4,2018-09-01 12:00:00,33.0,32.17720484633065,40.22150605791332,-0.3475268321517584
2018-09-01 09:00:00,5845,9,2,2,2018-09-01 11:00:00,22.0,28.795895105408555,35.994868881760695,-2.65491862678104
2018-09-01 10:00:00,5843,10,1,1,2018-09-01 11:00:00,11.0,57.90945049079682,72.38681311349603,-1.0082317735639248
2018-09-01 11:00:00,5838,11,4,4,2018-09-01 15:00:00,44.0,27.274480030776772,34.093100038470965,-0.793229088111203
2018-09-01 12:00:00,5839,12,13,13,2018-09-02 01:00:00,57.017410474285654,22.982589525714346,28.728236907142936,7.816599047792213
2018-09-01 13:00:00,5855,13,3,5,2018-09-01 18:00:00,33.0,41.380224990606024,51.72528123825752,1.4891113627823658
2018-09-01 15:00:00,5844,15,6,16,2018-09-02 07:00:00,30.88332995300057,49.11667004699943,61.39583755874929,13.192424549727221
2018-09-01 16:00:00,5840,16,2,4,2018-09-01 20:00:00,22.0,53.2953486272264,66.61918578403301,1.572304420656946
2018-09-01 17:00:00,5833,17,4,6,2018-09-01 23:00:00,44.0,34.209831056059635,42.762288820074545,1.8372573687326943
2018-09-01 18:00:00,5850,18,4,10,2018-09-02 04:00:00,44.0,23.01630975112383,28.770387188904788,4.819664522829439
2018-09-01 19:00:00,5853,19,1,1,2018-09-01 20:00:00,11.0,58.17311443133855,72.71639303917318,-0.9842623244237685
2018-09-01 21:00:00,5835,21,6,13,2018-09-02 10:00:00,58.216274520123164,21.783725479876832,27.22965684984604,7.70761140726153
2018-09-02 05:00:00,5868,5,3,13,2018-09-02 18:00:00,33.0,39.7904907568128,49.738113446016,9.344590068801164
2018-09-02 06:00:00,5872,6,2,2,2018-09-02 08:00:00,22.0,56.052838213337466,70.06604776667183,-0.17701470787841256
2018-09-02 07:00:00,5856,7,4,6,2018-09-02 13:00:00,25.28550201937744,54.71449798062256,68.3931224757782,3.7013179982384146
2018-09-02 08:00:00,5874,8,5,14,2018-09-02 22:00:00,42.812662634593316,37.187337365406684,46.48417170675835,10.107939760491515
2018-09-02 09:00:00,5875,9,2,10,2018-09-02 19:00:00,22.0,24.002845293478032,30.003556616847536,4.909349572134366
2018-09-02 10:00:00,5867,10,17,18,2018-09-03 04:00:00,39.632225058786624,40.367774941213376,50.459718676516715,14.397070449201216
2018-09-02 11:00:00,5865,11,2,2,2018-09-02 13:00:00,22.0,46.64606421672041,58.307580270900516,-1.0321759802981445
2018-09-02 12:00:00,5864,12,2,2,2018-09-02 14:00:00,22.0,27.050815712744555,33.81351964093069,-2.8135622079323133
2018-09-02 13:00:00,5857,13,2,2,2018-09-02 15:00:00,22.0,39.09737654179724,48.87172067724655,-1.7184203143820684
2018-09-02 14:00:00,5878,14,1,1,2018-09-02 15:00:00,11.0,46.79326860568458,58.491585757105724,-2.0187937631195836
2018-09-02 15:00:00,5870,15,1,1,2018-09-02 16:00:00,11.0,44.268401667700424,55.33550208462553,-2.2483271211181433
2018-09-02 16:00:00,5877,16,2,2,2018-09-02 18:00:00,22.0,37.77600485850088,47.2200060731261,-1.8385450128635568
2018-09-02 17:00:00,5876,17,10,10,2018-09-03 03:00:00,50.9503817521083,29.049618247891704,36.31202280986463,5.3681471134447
2018-09-02 18:00:00,5866,18,6,8,2018-09-03 02:00:00,40.5954972341804,39.4045027658196,49.255628457274504,4.309500251438145
2018-09-02 21:00:00,5861,21,5,5,2018-09-03 02:00:00,50.817948251689586,29.182051748310414,36.47756468538802,0.38018652257367425
2018-09-02 22:00:00,5869,22,2,2,2018-09-03 00:00:00,22.0,26.025084836290063,32.53135604536258,-2.9068104694281764
2018-09-03 06:00:00,5881,6,2,2,2018-09-03 08:00:00,22.0,35.57652849192617,44.47066061490771,-2.0384974098248936
2018-09-03 07:00:00,5883,7,1,1,2018-09-03 08:00:00,11.0,45.3800549303154,56.72506866289425,-2.147267733607691
2018-09-03 08:00:00,5886,8,4,4,2018-09-03 12:00:00,44.0,35.44275208751444,44.30344010939306,-0.05065890113505045
2018-09-03 09:00:00,5884,9,2,3,2018-09-03 12:00:00,22.0,27.0905185856995,33.863148232124374,-1.8099528558455003
2018-09-03 10:00:00,5882,10,16,19,2018-09-04 05:00:00,24.31511749599416,55.68488250400584,69.6061031300073,16.78953477309144
2018-09-03 11:00:00,5894,11,7,7,2018-09-03 18:00:00,35.198586754082925,44.801413245917075,56.00176655739635,3.8001284769015524
2018-09-03 12:00:00,5891,12,1,1,2018-09-03 13:00:00,11.0,45.462109817097804,56.827637271372254,-2.139808198445654
2018-09-03 14:00:00,5880,14,1,1,2018-09-03 15:00:00,11.0,39.03146238199799,48.789327977497486,-2.7244125107274555
2018-09-03 15:00:00,5893,15,4,15,2018-09-04 06:00:00,42.01541005535112,37.98458994464888,47.480737430811104,11.180417267695352
2018-09-03 16:00:00,5901,16,4,5,2018-09-03 21:00:00,37.2299977776904,42.7700022223096,53.462502777886996,1.6154547474826901
2018-09-03 17:00:00,5897,17,4,14,2018-09-04 07:00:00,28.630856414756934,51.369143585243066,64.21142948155382,11.397194871385732
2018-09-03 18:00:00,5903,18,3,9,2018-09-04 03:00:00,33.0,41.620249400866726,52.0253117510834,5.510931763715156
2018-09-03 19:00:00,5888,19,3,3,2018-09-03 22:00:00,33.0,27.856189476416795,34.82023684552099,-1.740346411234838
2018-09-04 05:00:00,5919,5,3,21,2018-09-05 02:00:00,21.780144077434315,58.219855922565685,72.77481990320712,19.019986902051425
2018-09-04 06:00:00,5905,6,2,2,2018-09-04 08:00:00,22.0,57.63998384220241,72.04997980275301,-0.03272874161796269
2018-09-04 08:00:00,5920,8,2,3,2018-09-04 11:00:00,22.0,39.2701611038287,49.08770137978588,-0.7027126269246637
2018-09-04 09:00:00,5927,9,3,6,2018-09-04 15:00:00,33.0,34.549397738705395,43.18674717338175,1.8681270671550356
2018-09-04 10:00:00,5914,10,2,7,2018-09-04 17:00:00,22.0,21.32917167878111,26.661464598476385,1.666288334434646
2018-09-04 11:00:00,5909,11,1,14,2018-09-05 01:00:00,11.0,25.36978348241954,31.712229353024423,9.033616680219957
2018-09-04 12:00:00,5917,12,2,13,2018-09-05 01:00:00,22.0,40.83446548939993,51.04308186174992,9.439496862672721
2018-09-04 14:00:00,5913,14,3,3,2018-09-04 17:00:00,33.0,46.56672787333019,58.208409841662736,-0.03938837515180138
2018-09-04 15:00:00,5921,15,2,2,2018-09-04 17:00:00,22.0,44.09462583541311,55.118282294266386,-1.2641249240533536
2018-09-04 16:00:00,5918,16,8,9,2018-09-05 01:00:00,24.906417218211786,55.093582781788214,68.86697847723526,6.735780252889837
2018-09-04 17:00:00,5926,17,3,3,2018-09-04 20:00:00,33.0,23.982632589740298,29.97829073717537,-2.0924879463872452
2018-09-04 18:00:00,5912,18,3,5,2018-09-04 23:00:00,31.005122470023053,48.99487752997695,61.24359691247119,2.1813525027251774
2018-09-04 19:00:00,5925,19,1,1,2018-09-04 20:00:00,11.0,44.45136094646983,55.56420118308729,-2.2316944594118335
2018-09-04 21:00:00,5915,21,4,14,2018-09-05 11:00:00,30.091227709525306,49.908772290474694,62.38596536309336,11.264433844588607
2018-09-05 04:00:00,5944,4,3,4,2018-09-05 08:00:00,33.0,29.20706770510896,36.5088346313862,-0.6175392995355491
2018-09-05 07:00:00,5933,7,4,5,2018-09-05 12:00:00,44.0,29.142251252850116,36.427814066062645,0.37656829571364714
2018-09-05 08:00:00,5948,8,2,2,2018-09-05 10:00:00,22.0,49.036323682994635,61.2954046037433,-0.8148796651823056
2018-09-05 09:00:00,5930,9,2,17,2018-09-06 02:00:00,22.0,31.4328126884473,39.29101586055913,12.58480115349521
2018-09-05 10:00:00,5928,10,3,3,2018-09-05 13:00:00,33.0,34.12617243149511,42.65771553936889,-1.1703479607731717
2018-09-05 11:00:00,5940,11,5,23,2018-09-06 10:00:00,50.29925751700905,29.70074248299095,37.12592810373869,18.42734022572645
2018-09-05 13:00:00,5934,13,1,1,2018-09-05 14:00:00,11.0,52.42773223619818,65.53466529524773,-1.5065697967092557
2018-09-05 15:00:00,5941,15,2,10,2018-09-06 01:00:00,22.0,21.465329861676736,26.831662327095916,4.678666351061522
2018-09-05 16:00:00,5929,16,4,4,2018-09-05 20:00:00,33.73693493340986,46.26306506659014,57.82883133323767,0.933005915144558
2018-09-05 17:00:00,5931,17,1,1,2018-09-05 18:00:00,11.0,31.51316292111538,39.39145365139423,-3.407894279898602
2018-09-05 18:00:00,5945,18,1,1,2018-09-05 19:00:00,11.0,42.29830233279121,52.872877915989015,-2.4274270606553445
2018-09-05 21:00:00,5950,21,4,7,2018-09-06 04:00:00,44.0,21.617852334440148,27.022315418050187,1.6925320304036493
2018-09-06 00:00:00,5968,0,4,4,2018-09-06 04:00:00,44.0,32.68324211952063,40.854052649400785,-0.301523443679943
2018-09-06 04:00:00,5956,4,2,9,2018-09-06 13:00:00,22.0,26.80920779015625,33.51150973769531,4.164473435468751
2018-09-06 05:00:00,5961,5,2,3,2018-09-06 08:00:00,22.0,42.169749082936306,52.71218635367039,-0.43911371973306323
2018-09-06 06:00:00,5954,6,3,9,2018-09-06 15:00:00,32.20217465872976,47.79782534127024,59.747281676587804,6.072529576479113
2018-09-06 07:00:00,5967,7,8,8,2018-09-06 15:00:00,38.51983650368829,41.48016349631171,51.85020437038964,4.498196681482883
2018-09-06 08:00:00,5952,8,3,24,2018-09-07 08:00:00,33.0,38.73534835063282,48.419185438291024,20.24866803187571
2018-09-06 11:00:00,5964,11,1,1,2018-09-06 12:00:00,11.0,24.14015968930027,30.175199611625338,-4.078167300972702
2018-09-06 12:00:00,5955,12,3,14,2018-09-07 02:00:00,33.0,27.927070341037336,34.90883792629667,9.266097303730668
2018-09-06 14:00:00,5973,14,6,11,2018-09-07 01:00:00,43.41641447019147,36.58358552980853,45.72948191226066,7.053053229982593
2018-09-06 15:00:00,5974,15,8,8,2018-09-06 23:00:00,44.671769945944945,35.328230054055055,44.160287567568815,3.938930004914095
2018-09-06 16:00:00,5971,16,4,5,2018-09-06 21:00:00,44.0,32.14221692732241,40.17777115915301,0.649292447938401
2018-09-06 17:00:00,5959,17,3,4,2018-09-06 21:00:00,30.30133615856373,49.69866384143627,62.123329801795336,1.245333076494206
2018-09-06 18:00:00,5966,18,3,3,2018-09-06 21:00:00,33.0,40.35063716696618,50.43829645870772,-0.6044875302758017
2018-09-06 21:00:00,5953,21,11,14,2018-09-07 11:00:00,30.850167833675727,49.14983216632427,61.437290207905335,11.19543928784766
2018-09-07 05:00:00,5993,5,2,2,2018-09-07 07:00:00,22.0,31.13617784623461,38.92022230779326,-2.442165650342308
2018-09-07 06:00:00,5992,6,3,18,2018-09-08 00:00:00,33.0,43.981081240100046,54.97635155012506,14.725552840009096
2018-09-07 07:00:00,5976,7,2,2,2018-09-07 09:00:00,22.0,41.71327593218361,52.14159491522952,-1.4806112788923986
2018-09-07 08:00:00,5987,8,7,7,2018-09-07 15:00:00,46.867634112862504,33.132365887137496,41.41545735892187,2.7393059897397727
2018-09-07 09:00:00,5994,9,5,9,2018-09-07 18:00:00,32.77114233985224,47.22885766014776,59.0360720751847,6.0208052418316145
2018-09-07 10:00:00,5982,10,1,3,2018-09-07 13:00:00,11.0,48.43432939569795,60.542911744622444,0.13039358142708712
2018-09-07 11:00:00,5990,11,1,1,2018-09-07 12:00:00,11.0,39.44337124327759,49.30421405409698,-2.6869662506111283
